datetime,season,weather,temp,humidity,windspeed,casual,registered,count,hour,day,row
1/8/12 14:00,1,1,32.96,62.19,45.48,44,189,233,14,373,8943
1/8/12 15:00,1,2,25.36,82.38,16.91,7,164,171,15,373,8944
1/8/12 16:00,1,2,29.8,39.74,0.56,9,137,146,16,373,8945
1/8/12 17:00,2,2,13.13,51.47,49.35,26,80,106,17,373,8946
1/8/12 18:00,3,2,21.31,96.06,24.52,16,51,67,18,373,8947
1/8/12 19:00,3,4,34.14,80.92,39.28,23,76,99,19,373,8948
1/8/12 20:00,4,1,14.56,65.82,40.62,20,67,87,20,373,8949
1/8/12 21:00,3,4,9.81,37.76,19.88,0,27,27,21,373,8950
1/8/12 22:00,3,3,20.33,54.02,27.06,15,157,172,22,374,8951
1/8/12 23:00,3,3,16.63,81.92,27,42,173,215,23,374,8952
1/9/12 0:00,3,2,9.79,85.64,11.01,32,167,199,0,374,8953
1/9/12 1:00,4,4,31.66,39.57,5.88,5,148,153,1,374,8954
1/9/12 2:00,2,4,34.72,72.96,27.18,11,142,153,2,374,8955
1/9/12 3:00,1,1,22.06,27.6,6.01,31,130,161,3,374,8956
1/9/12 4:00,3,1,28.24,21.86,17.3,47,80,127,4,374,8957
1/9/12 5:00,2,1,30.77,63.89,9.3,10,96,106,5,374,8958
1/9/12 6:00,3,4,26.03,37.95,35.35,17,196,213,6,374,8959
1/9/12 7:00,3,1,6.32,26.31,43.6,1,7,8,7,374,8960
1/9/12 8:00,1,1,9.73,78.39,28.9,31,136,167,8,374,8961
1/9/12 9:00,1,1,7.13,59.84,20.51,48,121,169,9,374,8962
1/9/12 10:00,1,2,5.3,83.7,49.83,48,89,137,10,374,8963
1/9/12 11:00,3,3,14.18,73.12,1.06,19,129,148,11,374,8964
1/9/12 12:00,3,3,16.77,78.38,15.22,20,164,184,12,374,8965
1/9/12 13:00,3,4,12.23,44.59,13.93,35,139,174,13,374,8966
1/9/12 14:00,1,4,6.94,41.06,17.81,37,18,55,14,374,8967
1/9/12 15:00,4,2,20.9,68.07,11.53,26,26,52,15,374,8968
1/9/12 16:00,2,3,13.2,36.01,13.21,46,151,197,16,374,8969
1/9/12 17:00,4,1,28.88,85.23,12.88,10,193,203,17,374,8970
1/9/12 18:00,3,1,5.24,61.83,25.29,17,15,32,18,374,8971
1/9/12 19:00,3,4,30.28,38.16,19.55,16,1,17,19,374,8972
1/9/12 20:00,4,3,33.64,70.01,31.96,33,148,181,20,374,8973
1/9/12 21:00,3,4,26.48,95.6,25.72,44,9,53,21,374,8974
1/9/12 22:00,2,4,27.01,26.57,9.17,25,185,210,22,375,8975
1/9/12 23:00,3,1,33.01,28.75,40.5,5,105,110,23,375,8976
1/10/12 0:00,2,1,11.27,87.51,23.61,42,16,58,0,375,8977
1/10/12 1:00,4,3,34.84,28.77,7.66,29,6,35,1,375,8978
1/10/12 2:00,4,4,28.2,23.15,8.34,38,45,83,2,375,8979
1/10/12 3:00,3,2,26.8,47.83,39.85,49,177,226,3,375,8980
1/10/12 4:00,2,3,15.83,57.34,35.15,31,9,40,4,375,8981
1/10/12 5:00,3,4,21.37,65.56,25.33,16,15,31,5,375,8982
1/10/12 6:00,1,3,24.62,60.58,15.3,12,0,12,6,375,8983
1/10/12 7:00,1,3,23.61,93.05,23.03,45,136,181,7,375,8984
1/10/12 8:00,1,3,26.15,81.49,31.82,40,12,52,8,375,8985
1/10/12 9:00,1,2,7.47,98.7,43.96,12,188,200,9,375,8986
1/10/12 10:00,3,2,15.67,58.12,27.79,5,175,180,10,375,8987
1/10/12 11:00,1,1,18.02,26.75,13.84,21,143,164,11,375,8988
1/10/12 12:00,2,1,12.82,96.44,2.14,32,168,200,12,375,8989
1/10/12 13:00,4,4,10.18,20.33,8.77,32,29,61,13,375,8990
1/10/12 14:00,4,3,9.17,82.09,32.51,3,71,74,14,375,8991
1/10/12 15:00,1,4,15.99,22.5,8.02,13,182,195,15,375,8992
1/10/12 16:00,1,1,19.8,80.9,24.08,49,10,59,16,375,8993
1/10/12 17:00,1,2,6.89,95.04,34.95,47,112,159,17,375,8994
1/10/12 18:00,3,1,33.39,51.14,15.41,34,179,213,18,375,8995
1/10/12 19:00,4,4,27.96,39.28,33.46,26,74,100,19,375,8996
1/10/12 20:00,1,1,26.93,38.1,29.05,5,47,52,20,375,8997
1/10/12 21:00,2,4,10.19,59.34,21.95,0,6,6,21,375,8998
1/10/12 22:00,1,4,23.11,33.67,44.86,42,181,223,22,376,8999
1/10/12 23:00,4,4,20.89,73.83,34.6,27,0,27,23,376,9000
1/11/12 0:00,1,4,34.47,49.47,18.03,28,86,114,0,376,9001
1/11/12 1:00,4,1,27.43,45.85,40.21,31,31,62,1,376,9002
1/11/12 2:00,1,4,22.27,56.9,36.91,27,61,88,2,376,9003
1/11/12 3:00,2,4,30.52,63.41,39.58,26,142,168,3,376,9004
1/11/12 4:00,1,3,9.65,31.35,32.05,9,91,100,4,376,9005
1/11/12 5:00,2,4,5.46,76.62,18.97,17,188,205,5,376,9006
1/11/12 6:00,2,1,25.71,90.64,17.43,3,77,80,6,376,9007
1/11/12 7:00,1,4,7.95,42.24,32.71,37,76,113,7,376,9008
1/11/12 8:00,2,2,8.46,34.43,6.55,40,183,223,8,376,9009
1/11/12 9:00,3,2,27.34,80.84,41,41,33,74,9,376,9010
1/11/12 10:00,1,4,13.12,34.68,18.52,31,147,178,10,376,9011
1/11/12 11:00,1,2,23.86,23.3,31.52,4,117,121,11,376,9012
1/11/12 12:00,2,2,32.52,69.54,24.95,21,23,44,12,376,9013
1/11/12 13:00,2,1,14.49,39.18,25.97,47,27,74,13,376,9014
1/11/12 14:00,1,3,11.51,33.74,36.9,21,10,31,14,376,9015
1/11/12 15:00,3,2,8.2,98.53,31.33,1,157,158,15,376,9016
1/11/12 16:00,2,2,8.91,43.35,12.52,40,37,77,16,376,9017
1/11/12 17:00,2,3,6.87,92.28,3.71,42,128,170,17,376,9018
1/11/12 18:00,4,3,7.63,34.26,42.01,33,120,153,18,376,9019
1/11/12 19:00,3,2,17.96,85.52,44.24,49,196,245,19,376,9020
1/11/12 20:00,3,4,14.63,60.16,8.22,1,160,161,20,376,9021
1/11/12 21:00,1,2,26.2,26.29,15.47,45,108,153,21,376,9022
1/11/12 22:00,3,4,31.11,78.69,14.12,35,64,99,22,377,9023
1/11/12 23:00,1,4,28.54,91.37,46.87,39,171,210,23,377,9024
1/12/12 0:00,4,4,20.92,33.04,10.24,7,63,70,0,377,9025
1/12/12 1:00,3,3,8.07,78.05,8.33,32,8,40,1,377,9026
1/12/12 2:00,2,2,26.29,55.6,9.09,32,31,63,2,377,9027
1/12/12 3:00,4,2,15.88,80.31,36.49,3,53,56,3,377,9028
1/12/12 4:00,1,1,7.57,77.11,44.4,17,124,141,4,377,9029
1/12/12 5:00,4,3,30.27,22.13,19.67,18,25,43,5,377,9030
1/12/12 6:00,1,1,15.15,34.3,6.8,9,61,70,6,377,9031
1/12/12 7:00,4,1,11.55,57.68,29.29,49,108,157,7,377,9032
1/12/12 8:00,1,4,31.14,94.69,10.5,41,169,210,8,377,9033
1/12/12 9:00,3,3,32.06,47.37,3.21,40,175,215,9,377,9034
1/12/12 10:00,2,1,15.17,70.31,44.31,29,133,162,10,377,9035
1/12/12 11:00,1,2,15.64,20.97,43.54,21,117,138,11,377,9036
1/12/12 12:00,4,1,22.39,76.89,48.8,38,29,67,12,377,9037
1/12/12 13:00,1,3,27,68.25,23.7,37,150,187,13,377,9038
1/12/12 14:00,1,2,6.89,77.23,14.7,0,102,102,14,377,9039
1/12/12 15:00,1,2,22.8,92.37,38.49,29,24,53,15,377,9040
1/12/12 16:00,4,2,33.58,31.72,9.02,4,140,144,16,377,9041
1/12/12 17:00,2,4,12.86,40.93,12.16,46,152,198,17,377,9042
1/12/12 18:00,3,2,32.26,99.66,12.78,25,16,41,18,377,9043
1/12/12 19:00,2,4,33.51,32.5,47.58,45,107,152,19,377,9044
1/12/12 20:00,1,4,13.07,77.65,36.49,30,26,56,20,377,9045
1/12/12 21:00,4,1,27.63,78.01,6.68,38,138,176,21,377,9046
1/12/12 22:00,2,1,12.16,74.64,4.64,40,133,173,22,378,9047
1/12/12 23:00,1,2,27.13,38.2,42.14,11,78,89,23,378,9048
1/13/12 0:00,3,3,28.92,37.21,40.11,16,36,52,0,378,9049
1/13/12 1:00,3,2,12.42,73.31,33.55,17,111,128,1,378,9050
1/13/12 2:00,3,1,26.48,34.9,9.81,1,105,106,2,378,9051
1/13/12 3:00,1,2,29.36,72.93,24.01,48,199,247,3,378,9052
1/13/12 4:00,4,1,15.76,59.4,30.14,23,119,142,4,378,9053
1/13/12 5:00,2,2,10.03,50.93,46.61,27,164,191,5,378,9054
1/13/12 6:00,3,3,7.76,44.02,8.47,38,58,96,6,378,9055
1/13/12 7:00,1,2,22.26,95.81,25.77,9,9,18,7,378,9056
1/13/12 8:00,1,3,34.34,60.65,7.89,46,0,46,8,378,9057
1/13/12 9:00,2,3,29.69,64.9,22.19,32,51,83,9,378,9058
1/13/12 10:00,3,2,18.08,95.94,10.01,23,145,168,10,378,9059
1/13/12 11:00,1,3,21.1,72.31,41.81,10,86,96,11,378,9060
1/13/12 12:00,2,3,13.39,96.63,12.74,7,4,11,12,378,9061
1/13/12 13:00,4,1,9.89,28.51,20.86,26,127,153,13,378,9062
1/13/12 14:00,4,1,19.46,87.73,20.39,25,101,126,14,378,9063
1/13/12 15:00,4,3,18.91,46.83,43.31,11,117,128,15,378,9064
1/13/12 16:00,3,4,20.66,84.84,37.89,34,116,150,16,378,9065
1/13/12 17:00,2,2,33.58,88.45,2.88,14,102,116,17,378,9066
1/13/12 18:00,2,3,23.12,41.72,3.35,20,92,112,18,378,9067
1/13/12 19:00,1,2,23.17,52.71,27.56,36,47,83,19,378,9068
1/13/12 20:00,1,1,8.84,78.08,21.39,29,32,61,20,378,9069
1/13/12 21:00,1,2,34.89,27.92,13.78,4,184,188,21,378,9070
1/13/12 22:00,2,3,28.19,80.44,39.63,16,102,118,22,379,9071
1/13/12 23:00,1,3,31.32,28.84,6.43,25,24,49,23,379,9072
1/14/12 0:00,2,3,17.43,93.16,48.7,33,43,76,0,379,9073
1/14/12 1:00,2,3,20.06,42.11,1.21,32,90,122,1,379,9074
1/14/12 2:00,4,4,20.66,66.05,5.91,17,120,137,2,379,9075
1/14/12 3:00,1,4,10.82,29.37,15.57,24,110,134,3,379,9076
1/14/12 4:00,4,4,25.68,41.56,25.46,40,65,105,4,379,9077
1/14/12 5:00,3,3,32.09,52.32,10.81,29,127,156,5,379,9078
1/14/12 6:00,3,4,9.91,58.96,36.81,36,195,231,6,379,9079
1/14/12 7:00,3,2,7.59,20.01,17.88,19,152,171,7,379,9080
1/14/12 8:00,2,3,27.15,91.09,1.93,44,172,216,8,379,9081
1/14/12 9:00,2,1,13.2,20.61,43.89,1,22,23,9,379,9082
1/14/12 10:00,2,3,23.72,81.89,47.19,12,99,111,10,379,9083
1/14/12 11:00,1,2,25.87,57.65,30.93,39,168,207,11,379,9084
1/14/12 12:00,4,4,14.66,61.91,40.33,41,86,127,12,379,9085
1/14/12 13:00,2,3,29.45,36.66,6.06,19,119,138,13,379,9086
1/14/12 14:00,4,4,21.5,68.59,13.44,5,160,165,14,379,9087
1/14/12 15:00,4,3,31.07,62.98,16.26,10,120,130,15,379,9088
1/14/12 16:00,4,2,27.9,33.14,48.04,45,27,72,16,379,9089
1/14/12 17:00,1,3,31.06,39.05,25.61,24,7,31,17,379,9090
1/14/12 18:00,1,4,5.6,25.35,0.37,41,156,197,18,379,9091
1/14/12 19:00,3,4,12.31,25.3,19.01,9,111,120,19,379,9092
1/14/12 20:00,3,2,7.7,21.1,0.39,30,183,213,20,379,9093
1/14/12 21:00,4,3,18.26,37.64,11.89,42,142,184,21,379,9094
1/14/12 22:00,3,1,31.7,74.37,22.74,3,14,17,22,380,9095
1/14/12 23:00,4,3,19.03,45.3,16.17,24,36,60,23,380,9096
1/15/12 0:00,1,2,30.49,47.42,1.64,27,146,173,0,380,9097
1/15/12 1:00,1,1,14.82,30.55,5.82,23,106,129,1,380,9098
1/15/12 2:00,1,2,15.19,66.04,27.54,34,186,220,2,380,9099
1/15/12 3:00,2,3,31.87,47.37,34.78,40,178,218,3,380,9100
1/15/12 4:00,4,1,17.77,74.11,20.23,4,119,123,4,380,9101
1/15/12 5:00,1,2,28.69,79.32,36.57,32,84,116,5,380,9102
1/15/12 6:00,4,4,12.1,66.78,8.17,10,162,172,6,380,9103
1/15/12 7:00,3,1,33.46,42.09,6.1,7,117,124,7,380,9104
1/15/12 8:00,3,1,22.24,60.69,41.97,20,91,111,8,380,9105
1/15/12 9:00,1,2,27.78,40.15,16.96,31,35,66,9,380,9106
1/15/12 10:00,4,4,7.69,92.23,21.61,4,180,184,10,380,9107
1/15/12 11:00,1,1,19.78,81.31,47.38,33,79,112,11,380,9108
1/15/12 12:00,3,2,32.03,59.44,21.21,8,11,19,12,380,9109
1/15/12 13:00,1,1,31.31,97.24,0.17,37,27,64,13,380,9110
1/15/12 14:00,4,1,6.4,63.74,46.9,42,198,240,14,380,9111
1/15/12 15:00,3,1,14.11,46.28,0.71,31,32,63,15,380,9112
1/15/12 16:00,2,4,18.3,27.64,33.11,9,74,83,16,380,9113
1/15/12 17:00,3,3,10.17,63.5,16.14,11,78,89,17,380,9114
1/15/12 18:00,2,3,26.9,88.83,23.52,34,182,216,18,380,9115
1/15/12 19:00,1,4,10.54,89.34,27.36,38,78,116,19,380,9116
1/15/12 20:00,1,4,15.4,68.37,20.42,17,49,66,20,380,9117
1/15/12 21:00,4,2,24.9,51.48,38.72,22,28,50,21,380,9118
1/15/12 22:00,2,1,19.46,72.02,46.54,11,57,68,22,381,9119
1/15/12 23:00,1,4,27.16,80.97,4.32,30,25,55,23,381,9120
1/16/12 0:00,2,2,33.84,52.93,40.01,10,22,32,0,381,9121
1/16/12 1:00,1,3,8.5,58.1,6.43,33,16,49,1,381,9122
1/16/12 2:00,3,3,26.29,74.45,4.01,26,132,158,2,381,9123
1/16/12 3:00,1,3,11.91,90.13,47.79,20,58,78,3,381,9124
1/16/12 4:00,4,3,17.43,83.28,24.46,9,143,152,4,381,9125
1/16/12 5:00,3,2,5.99,21.79,7.63,12,102,114,5,381,9126
1/16/12 6:00,4,1,9.08,29.95,28.5,44,93,137,6,381,9127
1/16/12 7:00,3,2,14.59,88.22,13.16,46,148,194,7,381,9128
1/16/12 8:00,2,1,15.26,86.71,23.22,24,4,28,8,381,9129
1/16/12 9:00,4,3,31.99,51.1,31.23,12,185,197,9,381,9130
1/16/12 10:00,1,4,27.25,66.74,43.46,40,25,65,10,381,9131
1/16/12 11:00,2,4,34.17,92.47,0.15,5,170,175,11,381,9132
1/16/12 12:00,1,4,22.97,92.92,10.71,34,111,145,12,381,9133
1/16/12 13:00,3,1,12.25,82.65,4.81,27,125,152,13,381,9134
1/16/12 14:00,3,3,14.83,36.77,4.85,19,186,205,14,381,9135
1/16/12 15:00,1,2,14.6,78.42,47.29,19,85,104,15,381,9136
1/16/12 16:00,1,4,14.79,28.09,46.8,40,185,225,16,381,9137
1/16/12 17:00,2,1,25.19,91.52,37.47,3,108,111,17,381,9138
1/16/12 18:00,1,4,20.92,31.93,32.15,19,1,20,18,381,9139
1/16/12 19:00,4,2,16.56,72.99,42.4,4,43,47,19,381,9140
1/16/12 20:00,4,3,9.47,68.82,2.92,21,105,126,20,381,9141
1/16/12 21:00,1,2,5.66,82.15,5.97,23,153,176,21,381,9142
1/16/12 22:00,4,3,11.57,64.13,15.86,43,108,151,22,382,9143
1/16/12 23:00,1,3,8.22,24.77,41.62,16,43,59,23,382,9144
1/17/12 0:00,2,3,28.56,76.47,23.61,4,146,150,0,382,9145
1/17/12 1:00,4,4,8.37,50.65,25.18,25,48,73,1,382,9146
1/17/12 2:00,4,2,26.73,45.62,11.46,35,90,125,2,382,9147
1/17/12 3:00,1,4,16.57,99.33,32.42,7,80,87,3,382,9148
1/17/12 4:00,4,2,7.2,67.23,44.39,8,184,192,4,382,9149
1/17/12 5:00,3,1,29.38,76.86,16.48,16,133,149,5,382,9150
1/17/12 6:00,2,1,22.39,62.11,30.96,7,150,157,6,382,9151
1/17/12 7:00,2,2,12.07,81.6,16.6,4,81,85,7,382,9152
1/17/12 8:00,4,2,31.84,80.17,39.64,9,42,51,8,382,9153
1/17/12 9:00,4,2,6.36,72.57,23.75,49,43,92,9,382,9154
1/17/12 10:00,3,2,11.05,99.82,16.97,13,65,78,10,382,9155
1/17/12 11:00,3,3,27.56,56.78,21,26,44,70,11,382,9156
1/17/12 12:00,4,4,26.28,76.5,4.56,26,18,44,12,382,9157
1/17/12 13:00,4,3,13.68,83.82,43.31,4,3,7,13,382,9158
1/17/12 14:00,3,4,6.86,50.08,47.9,14,96,110,14,382,9159
1/17/12 15:00,1,4,30.74,56.57,23.87,27,97,124,15,382,9160
1/17/12 16:00,3,4,14.41,97.53,11.07,4,95,99,16,382,9161
1/17/12 17:00,1,3,10.87,22.58,33.23,21,184,205,17,382,9162
1/17/12 18:00,2,2,20.48,46.82,22.62,11,136,147,18,382,9163
1/17/12 19:00,2,3,32.31,58.9,12.62,41,100,141,19,382,9164
1/17/12 20:00,3,3,6.31,20.12,1.92,7,47,54,20,382,9165
1/17/12 21:00,1,4,27.97,91.93,44.49,0,163,163,21,382,9166
1/17/12 22:00,3,1,22.17,42.9,39.84,34,194,228,22,383,9167
1/17/12 23:00,3,1,17.76,40.62,41.45,15,17,32,23,383,9168
1/18/12 0:00,1,3,27.32,85.63,21.99,29,39,68,0,383,9169
1/18/12 1:00,3,4,33.97,42.24,37.66,42,193,235,1,383,9170
1/18/12 2:00,2,3,11.88,72.61,29.06,40,64,104,2,383,9171
1/18/12 3:00,4,3,9.31,85.72,18.74,9,151,160,3,383,9172
1/18/12 4:00,4,2,32.39,83.4,42.14,33,180,213,4,383,9173
1/18/12 5:00,3,4,25.07,82.56,49.94,10,113,123,5,383,9174
1/18/12 6:00,1,1,18.14,27.09,44.96,19,169,188,6,383,9175
1/18/12 7:00,1,1,22.2,26.39,38.81,42,52,94,7,383,9176
1/18/12 8:00,2,1,27.37,44.54,37.38,6,61,67,8,383,9177
1/18/12 9:00,1,3,28.19,22.88,32.51,20,189,209,9,383,9178
1/18/12 10:00,1,4,32.6,60.03,42.68,10,195,205,10,383,9179
1/18/12 11:00,2,2,17.81,51.58,24.65,36,125,161,11,383,9180
1/18/12 12:00,3,1,13.8,64.56,9.09,22,113,135,12,383,9181
1/18/12 13:00,4,4,24.19,43.9,38.4,43,162,205,13,383,9182
1/18/12 14:00,2,1,17.47,58.86,45.98,30,184,214,14,383,9183
1/18/12 15:00,3,2,22.84,46.78,17.07,17,60,77,15,383,9184
1/18/12 16:00,2,4,17.6,35.62,39.15,23,139,162,16,383,9185
1/18/12 17:00,3,3,9.59,71.95,13.69,21,48,69,17,383,9186
1/18/12 18:00,2,3,19.08,73.87,47.13,36,149,185,18,383,9187
1/18/12 19:00,3,1,25.73,86.34,34.17,46,89,135,19,383,9188
1/18/12 20:00,2,1,28.98,89.98,28.46,43,67,110,20,383,9189
1/18/12 21:00,3,4,19.8,76.36,38.99,0,70,70,21,383,9190
1/18/12 22:00,2,2,9.96,75,40.66,49,150,199,22,384,9191
1/18/12 23:00,4,1,17.44,24.53,44.62,5,94,99,23,384,9192
1/19/12 0:00,4,4,28.59,28.78,45.06,37,134,171,0,384,9193
1/19/12 1:00,1,2,17.39,85.01,2.63,28,125,153,1,384,9194
1/19/12 2:00,3,1,25.9,38.64,6.15,42,21,63,2,384,9195
1/19/12 3:00,2,1,20.22,48.45,41.3,10,102,112,3,384,9196
1/19/12 4:00,3,4,12.24,31.62,47.3,15,39,54,4,384,9197
1/19/12 5:00,4,1,28.88,35.61,15.38,5,146,151,5,384,9198
1/19/12 6:00,3,3,7.53,82.03,0.43,0,52,52,6,384,9199
1/19/12 7:00,2,2,20.75,40.95,16.14,47,29,76,7,384,9200
1/19/12 8:00,3,2,11.27,55.92,19.14,34,153,187,8,384,9201
1/19/12 9:00,2,3,7.01,32.13,38.05,23,122,145,9,384,9202
1/19/12 10:00,4,4,20.09,74.23,2.38,37,168,205,10,384,9203
1/19/12 11:00,4,3,19.99,78.26,10.63,2,119,121,11,384,9204
1/19/12 12:00,4,3,26.21,48.94,44.7,39,149,188,12,384,9205
1/19/12 13:00,1,2,27.34,82.78,7.74,1,60,61,13,384,9206
1/19/12 14:00,4,4,26.83,39.19,37.96,14,72,86,14,384,9207
1/19/12 15:00,3,1,17.29,75.35,18.07,21,45,66,15,384,9208
1/19/12 16:00,1,3,23.95,78.4,33.13,45,57,102,16,384,9209
1/19/12 17:00,4,3,22.31,97.49,3.69,45,28,73,17,384,9210
1/19/12 18:00,3,4,17.65,38.59,14.33,3,52,55,18,384,9211
1/19/12 19:00,3,3,22.92,27.5,21.24,23,145,168,19,384,9212
1/19/12 20:00,3,4,33.42,41.04,42.86,18,158,176,20,384,9213
1/19/12 21:00,2,1,10.79,29.83,28.17,29,31,60,21,384,9214
1/19/12 22:00,1,4,32.17,33.58,2.26,21,8,29,22,385,9215
1/19/12 23:00,3,1,6.6,46.73,40.09,38,36,74,23,385,9216
1/20/12 0:00,2,4,14.25,53.12,2.73,47,7,54,0,385,9217
1/20/12 1:00,4,3,13.64,92.3,46.72,39,151,190,1,385,9218
1/20/12 2:00,3,1,23.79,35.65,10.59,26,67,93,2,385,9219
1/20/12 3:00,2,3,8.94,97.74,24.4,14,51,65,3,385,9220
1/20/12 4:00,3,1,31.47,84.81,3.61,36,45,81,4,385,9221
1/20/12 5:00,1,4,29.86,90.52,28.09,0,16,16,5,385,9222
1/20/12 6:00,1,4,24.56,94.36,24.86,11,20,31,6,385,9223
1/20/12 7:00,4,4,18.75,80.26,20.51,8,47,55,7,385,9224
1/20/12 8:00,3,2,32.99,83.1,1.78,18,8,26,8,385,9225
1/20/12 9:00,2,2,29.92,55.03,43.95,17,196,213,9,385,9226
1/20/12 10:00,4,1,19.98,60.84,40.13,38,4,42,10,385,9227
1/20/12 11:00,3,2,26.06,94.6,31.65,10,5,15,11,385,9228
1/20/12 12:00,4,4,22.01,50.26,28.61,10,199,209,12,385,9229
1/20/12 13:00,2,2,22.64,23.36,34.75,29,175,204,13,385,9230
1/20/12 14:00,4,2,14.93,81.02,7.2,19,45,64,14,385,9231
1/20/12 15:00,4,3,18.86,65.85,46.63,14,96,110,15,385,9232
1/20/12 16:00,4,1,7.34,85.19,14.23,24,111,135,16,385,9233
1/20/12 17:00,3,1,15.72,26.04,32.82,48,100,148,17,385,9234
1/20/12 18:00,2,1,25.87,69.7,30.34,2,190,192,18,385,9235
1/20/12 19:00,1,2,33.6,39.82,31.83,42,130,172,19,385,9236
1/20/12 20:00,3,4,33.89,92.26,43.95,25,158,183,20,385,9237
1/20/12 21:00,1,3,21.67,28.79,14.8,44,122,166,21,385,9238
1/20/12 22:00,1,1,23.2,87.45,37.45,27,102,129,22,386,9239
1/20/12 23:00,3,2,10.57,27.08,29.92,5,134,139,23,386,9240
1/21/12 0:00,3,4,25.86,22.01,3.8,45,15,60,0,386,9241
1/21/12 1:00,2,3,7.12,38.8,20.71,31,91,122,1,386,9242
1/21/12 2:00,2,3,13.54,46.64,41.9,10,121,131,2,386,9243
1/21/12 3:00,4,1,25.05,70.12,15.77,12,142,154,3,386,9244
1/21/12 4:00,1,1,14.31,30.54,24.11,16,6,22,4,386,9245
1/21/12 5:00,2,4,6.5,54.99,24.43,45,98,143,5,386,9246
1/21/12 6:00,4,2,29.96,36.34,30.9,45,111,156,6,386,9247
1/21/12 7:00,2,4,14.31,88.42,44.2,35,165,200,7,386,9248
1/21/12 8:00,3,1,6.89,23.6,8.68,29,135,164,8,386,9249
1/21/12 9:00,2,4,7.24,48.48,25.23,3,183,186,9,386,9250
1/21/12 10:00,1,2,12.55,70.51,21.21,13,97,110,10,386,9251
1/21/12 11:00,2,3,10.34,93.05,14.8,45,128,173,11,386,9252
1/21/12 12:00,1,3,28.23,89.44,45.98,27,146,173,12,386,9253
1/21/12 13:00,3,3,14.65,91.62,0.41,6,18,24,13,386,9254
1/21/12 14:00,1,3,29.14,25.03,6.11,15,86,101,14,386,9255
1/21/12 15:00,2,1,10.22,87.27,36.67,13,3,16,15,386,9256
1/21/12 16:00,4,1,19.79,82.39,13.17,36,191,227,16,386,9257
1/21/12 17:00,3,2,25.64,92.19,36.16,38,129,167,17,386,9258
1/21/12 18:00,2,2,24.56,44.93,41.61,48,22,70,18,386,9259
1/21/12 19:00,3,2,23.03,92.94,12.73,26,183,209,19,386,9260
1/21/12 20:00,3,2,32.74,52.21,9.6,29,106,135,20,386,9261
1/21/12 21:00,2,4,11.86,70.73,7.27,14,81,95,21,386,9262
1/21/12 22:00,2,2,19.81,53.93,10,38,178,216,22,387,9263
1/21/12 23:00,4,3,31.52,54.21,13.36,41,80,121,23,387,9264
1/22/12 0:00,3,3,7.34,63.73,43.44,17,158,175,0,387,9265
1/22/12 1:00,3,3,6.68,48.47,38.5,10,57,67,1,387,9266
1/22/12 2:00,2,4,12,83.42,0.09,21,163,184,2,387,9267
1/22/12 3:00,1,2,23.99,70.69,43.71,45,11,56,3,387,9268
1/22/12 4:00,2,3,12.8,75.18,3.94,3,120,123,4,387,9269
1/22/12 5:00,3,3,10.71,38.48,32.76,2,162,164,5,387,9270
1/22/12 6:00,2,3,18.76,97.57,7.57,23,3,26,6,387,9271
1/22/12 7:00,4,3,23.41,72.81,3.11,13,27,40,7,387,9272
1/22/12 8:00,1,1,12.46,35.78,37.99,2,32,34,8,387,9273
1/22/12 9:00,2,2,14.02,80.04,23.36,30,73,103,9,387,9274
1/22/12 10:00,4,2,23.41,33.9,29.95,34,158,192,10,387,9275
1/22/12 11:00,3,4,33.37,25.07,21.27,30,4,34,11,387,9276
1/22/12 12:00,2,1,25.24,62.2,3.36,11,9,20,12,387,9277
1/22/12 13:00,3,4,28.49,64.28,36.98,9,152,161,13,387,9278
1/22/12 14:00,4,3,16,35.12,41.02,19,168,187,14,387,9279
1/22/12 15:00,3,4,13.17,47.87,2.07,17,16,33,15,387,9280
1/22/12 16:00,4,3,18.63,95.66,18.79,43,188,231,16,387,9281
1/22/12 17:00,4,3,29.21,42.8,27.87,35,59,94,17,387,9282
1/22/12 18:00,4,2,18.69,32.45,30.26,18,32,50,18,387,9283
1/22/12 19:00,2,2,30.4,99.4,28.91,16,136,152,19,387,9284
1/22/12 20:00,3,2,34.66,44.18,34.65,39,177,216,20,387,9285
1/22/12 21:00,3,2,7.16,74.42,48.34,10,158,168,21,387,9286
1/22/12 22:00,1,2,6.36,38.52,19.53,4,132,136,22,388,9287
1/22/12 23:00,1,1,9.49,64.01,27.83,36,173,209,23,388,9288
1/23/12 0:00,1,2,16.53,50.9,34.95,44,110,154,0,388,9289
1/23/12 1:00,1,4,8.93,96.93,29.62,35,131,166,1,388,9290
1/23/12 2:00,3,3,31.12,54.62,19.34,44,30,74,2,388,9291
1/23/12 3:00,4,2,5.69,66.73,31.2,47,3,50,3,388,9292
1/23/12 4:00,4,1,14.47,95.58,32.51,43,122,165,4,388,9293
1/23/12 5:00,2,4,10.54,99.14,29.25,13,17,30,5,388,9294
1/23/12 6:00,4,4,32.95,28.13,10.26,27,81,108,6,388,9295
1/23/12 7:00,3,3,25.08,86.75,25.3,8,33,41,7,388,9296
1/23/12 8:00,3,4,32.36,50.57,44.22,37,47,84,8,388,9297
1/23/12 9:00,3,4,34.17,67.59,43.43,28,62,90,9,388,9298
1/23/12 10:00,2,4,19.91,50,37.54,24,13,37,10,388,9299
1/23/12 11:00,1,4,12.03,52.09,34.86,7,89,96,11,388,9300
